n,p,gamma,df,rho,snr,rep,center_X,standardize_X,beta_sparsity,beta_scale,seed,sigma2,empirical_snr,method,mse
200,40,0.2,1.0,0.0,10.0,11,True,True,,1.0,735807810,945.3870089681088,9.999999999999996,Huber,0.16962767579712934
200,40,0.2,1.0,0.0,10.0,12,True,True,,1.0,1854220731,731.2278739811718,9.999999999999998,OLS,4.9396305236689075
200,40,0.2,1.0,0.0,10.0,12,True,True,,1.0,1854220731,731.2278739811718,9.999999999999998,LAD,0.1290000060852869
200,40,0.2,1.0,0.0,10.0,12,True,True,,1.0,1854220731,731.2278739811718,9.999999999999998,Huber,0.10456181108464122
200,40,0.2,1.0,0.0,10.0,13,True,True,,1.0,97636794,882.7552158372562,10.0,OLS,9.089609117391122
200,40,0.2,1.0,0.0,10.0,13,True,True,,1.0,97636794,882.7552158372562,10.0,LAD,0.4736034868925104
200,40,0.2,1.0,0.0,10.0,13,True,True,,1.0,97636794,882.7552158372562,10.0,Huber,0.4144318535755156
200,40,0.2,1.0,0.0,10.0,14,True,True,,1.0,1254312057,674.0754959861239,10.0,OLS,3.5237794340788016
200,40,0.2,1.0,0.0,10.0,14,True,True,,1.0,1254312057,674.0754959861239,10.0,LAD,0.11222575460896485
200,40,0.2,1.0,0.0,10.0,14,True,True,,1.0,1254312057,674.0754959861239,10.0,Huber,0.013966904831013954
200,40,0.2,1.0,0.0,10.0,15,True,True,,1.0,1588139296,719.8905633442365,10.000000000000004,OLS,4.551831437489514
200,40,0.2,1.0,0.0,10.0,15,True,True,,1.0,1588139296,719.8905633442365,10.000000000000004,LAD,0.17967494152150223
200,40,0.2,1.0,0.0,10.0,15,True,True,,1.0,1588139296,719.8905633442365,10.000000000000004,Huber,0.05379892624494589
200,40,0.2,1.0,0.0,10.0,16,True,True,,1.0,1632269576,733.3982655673464,10.000000000000002,OLS,4.968631007857277
200,40,0.2,1.0,0.0,10.0,16,True,True,,1.0,1632269576,733.3982655673464,10.000000000000002,LAD,0.22720376799668635
200,40,0.2,1.0,0.0,10.0,16,True,True,,1.0,1632269576,733.3982655673464,10.000000000000002,Huber,0.26364688015289184
200,40,0.2,1.0,0.0,10.0,17,True,True,,1.0,1367806242,943.3662521830738,10.0,OLS,5.771796288839097
200,40,0.2,1.0,0.0,10.0,17,True,True,,1.0,1367806242,943.3662521830738,10.0,LAD,0.14762943473302106
200,40,0.2,1.0,0.0,10.0,17,True,True,,1.0,1367806242,943.3662521830738,10.0,Huber,0.007319368071844664
200,40,0.2,1.0,0.0,10.0,18,True,True,,1.0,31226924,485.25477967105553,10.000000000000002,OLS,3.9480092116712
200,40,0.2,1.0,0.0,10.0,18,True,True,,1.0,31226924,485.25477967105553,10.000000000000002,LAD,0.10477982128653314
200,40,0.2,1.0,0.0,10.0,18,True,True,,1.0,31226924,485.25477967105553,10.000000000000002,Huber,0.13195702043391977
200,40,0.2,1.0,0.0,10.0,19,True,True,,1.0,70793920,885.569561535947,9.999999999999996,OLS,4.307855495270344
200,40,0.2,1.0,0.0,10.0,19,True,True,,1.0,70793920,885.569561535947,9.999999999999996,LAD,0.18856463207640448
200,40,0.2,1.0,0.0,10.0,19,True,True,,1.0,70793920,885.569561535947,9.999999999999996,Huber,0.1387459938877204
200,40,0.2,1.0,0.0,10.0,20,True,True,,1.0,283329984,659.5850739040073,10.0,OLS,5.099361016634516
200,40,0.2,1.0,0.0,10.0,20,True,True,,1.0,283329984,659.5850739040073,10.0,LAD,0.18435599135194938
200,40,0.2,1.0,0.0,10.0,20,True,True,,1.0,283329984,659.5850739040073,10.0,Huber,0.14786880450177448
200,40,0.2,1.0,0.0,10.0,21,True,True,,1.0,1455707819,956.25250522696,10.000000000000004,OLS,7.970186713792754
200,40,0.2,1.0,0.0,10.0,21,True,True,,1.0,1455707819,956.25250522696,10.000000000000004,LAD,0.17317436034914602
200,40,0.2,1.0,0.0,10.0,21,True,True,,1.0,1455707819,956.25250522696,10.000000000000004,Huber,0.0023634363080093286
200,40,0.2,1.0,0.0,10.0,22,True,True,,1.0,1392983328,712.1920056872282,9.999999999999998,OLS,3.9770621604807497
200,40,0.2,1.0,0.0,10.0,22,True,True,,1.0,1392983328,712.1920056872282,9.999999999999998,LAD,0.04348509212494618
200,40,0.2,1.0,0.0,10.0,22,True,True,,1.0,1392983328,712.1920056872282,9.999999999999998,Huber,0.03332648485809418
200,40,0.2,1.0,0.0,10.0,23,True,True,,1.0,1652963099,663.3823661787148,10.000000000000002,OLS,3.917011569251381
200,40,0.2,1.0,0.0,10.0,23,True,True,,1.0,1652963099,663.3823661787148,10.000000000000002,LAD,0.08377122753760138
200,40,0.2,1.0,0.0,10.0,23,True,True,,1.0,1652963099,663.3823661787148,10.000000000000002,Huber,0.0156316879815937
200,40,0.2,1.0,0.0,10.0,24,True,True,,1.0,1550965712,815.7765283960816,10.000000000000005,OLS,5.55117805367316
200,40,0.2,1.0,0.0,10.0,24,True,True,,1.0,1550965712,815.7765283960816,10.000000000000005,LAD,0.07999174816130188
200,40,0.2,1.0,0.0,10.0,24,True,True,,1.0,1550965712,815.7765283960816,10.000000000000005,Huber,0.004361116428546935
200,40,0.2,1.0,0.0,10.0,25,True,True,,1.0,1595855251,416.3301107418762,10.0,OLS,2.116695011034314
200,40,0.2,1.0,0.0,10.0,25,True,True,,1.0,1595855251,416.3301107418762,10.0,LAD,0.017910579870967294
200,40,0.2,1.0,0.0,10.0,25,True,True,,1.0,1595855251,416.3301107418762,10.0,Huber,0.0036076027980123915
200,40,0.2,1.0,0.0,10.0,26,True,True,,1.0,895041323,635.4299636343118,9.999999999999998,OLS,4.45995291708355
200,40,0.2,1.0,0.0,10.0,26,True,True,,1.0,895041323,635.4299636343118,9.999999999999998,LAD,0.21145355040109445
200,40,0.2,1.0,0.0,10.0,26,True,True,,1.0,895041323,635.4299636343118,9.999999999999998,Huber,0.272369870645408
200,40,0.2,1.0,0.0,10.0,27,True,True,,1.0,759389039,472.15952721621534,9.999999999999998,OLS,4.641653051151463
200,40,0.2,1.0,0.0,10.0,27,True,True,,1.0,759389039,472.15952721621534,9.999999999999998,LAD,0.06314122420979948
200,40,0.2,1.0,0.0,10.0,27,True,True,,1.0,759389039,472.15952721621534,9.999999999999998,Huber,0.029112302278610676
200,40,0.2,1.0,0.0,10.0,28,True,True,,1.0,521084590,982.7347291760805,9.999999999999998,OLS,6.791779128534857
200,40,0.2,1.0,0.0,10.0,28,True,True,,1.0,521084590,982.7347291760805,9.999999999999998,LAD,0.20461822625315812
200,40,0.2,1.0,0.0,10.0,28,True,True,,1.0,521084590,982.7347291760805,9.999999999999998,Huber,0.22018343852102973
200,40,0.2,1.0,0.0,10.0,29,True,True,,1.0,630576678,622.760087940765,9.999999999999996,OLS,3.4914630120679844
200,40,0.2,1.0,0.0,10.0,29,True,True,,1.0,630576678,622.760087940765,9.999999999999996,LAD,0.06106879834946264
200,40,0.2,1.0,0.0,10.0,29,True,True,,1.0,630576678,622.760087940765,9.999999999999996,Huber,0.007239422765162084
200,40,0.2,1.0,0.5,1.0,0,True,True,,1.0,144950232,7698.52917168887,1.0000000000000004,OLS,47.60807226983623
200,40,0.2,1.0,0.5,1.0,0,True,True,,1.0,144950232,7698.52917168887,1.0000000000000004,LAD,3.2294271710612144
200,40,0.2,1.0,0.5,1.0,0,True,True,,1.0,144950232,7698.52917168887,1.0000000000000004,Huber,3.27063027687459
200,40,0.2,1.0,0.5,1.0,1,True,True,,1.0,1875173915,7609.441698668901,1.0,OLS,115.32192420305842
200,40,0.2,1.0,0.5,1.0,1,True,True,,1.0,1875173915,7609.441698668901,1.0,LAD,0.7013589977768374
200,40,0.2,1.0,0.5,1.0,1,True,True,,1.0,1875173915,7609.441698668901,1.0,Huber,0.5794793941841873
200,40,0.2,1.0,0.5,1.0,2,True,True,,1.0,429253767,5617.114434733105,1.0,OLS,71.84015264908932
200,40,0.2,1.0,0.5,1.0,2,True,True,,1.0,429253767,5617.114434733105,1.0,LAD,4.273914289256331
200,40,0.2,1.0,0.5,1.0,2,True,True,,1.0,429253767,5617.114434733105,1.0,Huber,2.627205330959984
200,40,0.2,1.0,0.5,1.0,3,True,True,,1.0,333460529,8537.338007490453,0.9999999999999993,OLS,78.56003922700609
200,40,0.2,1.0,0.5,1.0,3,True,True,,1.0,333460529,8537.338007490453,0.9999999999999993,LAD,3.8611828851898573
200,40,0.2,1.0,0.5,1.0,3,True,True,,1.0,333460529,8537.338007490453,0.9999999999999993,Huber,2.210314244091554
200,40,0.2,1.0,0.5,1.0,4,True,True,,1.0,97512359,3600.0656907795064,1.0,OLS,54.702753374446424
200,40,0.2,1.0,0.5,1.0,4,True,True,,1.0,97512359,3600.0656907795064,1.0,LAD,1.5832963626119072
200,40,0.2,1.0,0.5,1.0,4,True,True,,1.0,97512359,3600.0656907795064,1.0,Huber,1.3531537696889853
200,40,0.2,1.0,0.5,1.0,5,True,True,,1.0,1291281171,4560.597654438092,0.9999999999999998,OLS,37.07896718855362
200,40,0.2,1.0,0.5,1.0,5,True,True,,1.0,1291281171,4560.597654438092,0.9999999999999998,LAD,0.06734464669347114
200,40,0.2,1.0,0.5,1.0,5,True,True,,1.0,1291281171,4560.597654438092,0.9999999999999998,Huber,0.08519282182595841
200,40,0.2,1.0,0.5,1.0,6,True,True,,1.0,1833385742,4449.057055382365,1.0,OLS,46.92259351891801
200,40,0.2,1.0,0.5,1.0,6,True,True,,1.0,1833385742,4449.057055382365,1.0,LAD,1.8545198096311915
200,40,0.2,1.0,0.5,1.0,6,True,True,,1.0,1833385742,4449.057055382365,1.0,Huber,1.4039359319948579
200,40,0.2,1.0,0.5,1.0,7,True,True,,1.0,573382469,7984.817797237359,1.0000000000000002,OLS,65.75861850223525
200,40,0.2,1.0,0.5,1.0,7,True,True,,1.0,573382469,7984.817797237359,1.0000000000000002,LAD,2.4074103576265946
200,40,0.2,1.0,0.5,1.0,7,True,True,,1.0,573382469,7984.817797237359,1.0000000000000002,Huber,1.8126482744609937
200,40,0.2,1.0,0.5,1.0,8,True,True,,1.0,1374408256,8352.038369088223,0.9999999999999996,OLS,97.63014348296643
200,40,0.2,1.0,0.5,1.0,8,True,True,,1.0,1374408256,8352.038369088223,0.9999999999999996,LAD,3.361915542444619
200,40,0.2,1.0,0.5,1.0,8,True,True,,1.0,1374408256,8352.038369088223,0.9999999999999996,Huber,2.9476059847826392
200,40,0.2,1.0,0.5,1.0,9,True,True,,1.0,1871133202,6840.765483974204,1.0000000000000002,OLS,49.56164686879306
200,40,0.2,1.0,0.5,1.0,9,True,True,,1.0,1871133202,6840.765483974204,1.0000000000000002,LAD,2.957378695310195
200,40,0.2,1.0,0.5,1.0,9,True,True,,1.0,1871133202,6840.765483974204,1.0000000000000002,Huber,1.2276540104126124
200,40,0.2,1.0,0.5,1.0,10,True,True,,1.0,378648348,11799.464346121811,1.0,OLS,147.6577537933695
200,40,0.2,1.0,0.5,1.0,10,True,True,,1.0,378648348,11799.464346121811,1.0,LAD,1.345423266280473
200,40,0.2,1.0,0.5,1.0,10,True,True,,1.0,378648348,11799.464346121811,1.0,Huber,1.3674034502970271
200,40,0.2,1.0,0.5,1.0,11,True,True,,1.0,913079548,9737.97472581213,0.9999999999999998,OLS,60.28755191189593
200,40,0.2,1.0,0.5,1.0,11,True,True,,1.0,913079548,9737.97472581213,0.9999999999999998,LAD,1.1030099365476116
200,40,0.2,1.0,0.5,1.0,11,True,True,,1.0,913079548,9737.97472581213,0.9999999999999998,Huber,0.6794477153999413
200,40,0.2,1.0,0.5,1.0,12,True,True,,1.0,114852011,7053.159425709862,0.9999999999999999,OLS,84.74003679131474
200,40,0.2,1.0,0.5,1.0,12,True,True,,1.0,114852011,7053.159425709862,0.9999999999999999,LAD,6.624708073892835
200,40,0.2,1.0,0.5,1.0,12,True,True,,1.0,114852011,7053.159425709862,0.9999999999999999,Huber,6.389106118950135
200,40,0.2,1.0,0.5,1.0,13,True,True,,1.0,694180687,10855.006087004025,1.0000000000000004,OLS,94.85169127904751
200,40,0.2,1.0,0.5,1.0,13,True,True,,1.0,694180687,10855.006087004025,1.0000000000000004,LAD,6.7228109347607035
200,40,0.2,1.0,0.5,1.0,13,True,True,,1.0,694180687,10855.006087004025,1.0000000000000004,Huber,5.160562615582989
200,40,0.2,1.0,0.5,1.0,14,True,True,,1.0,353277000,7511.111417846892,0.9999999999999996,OLS,69.29257749698164
200,40,0.2,1.0,0.5,1.0,14,True,True,,1.0,353277000,7511.111417846892,0.9999999999999996,LAD,1.7106324146707426
200,40,0.2,1.0,0.5,1.0,14,True,True,,1.0,353277000,7511.111417846892,0.9999999999999996,Huber,0.017405210681448652
200,40,0.2,1.0,0.5,1.0,15,True,True,,1.0,1899734470,17671.4686531413,1.0000000000000004,OLS,163.35555334318968
200,40,0.2,1.0,0.5,1.0,15,True,True,,1.0,1899734470,17671.4686531413,1.0000000000000004,LAD,3.2848083123920326
200,40,0.2,1.0,0.5,1.0,15,True,True,,1.0,1899734470,17671.4686531413,1.0000000000000004,Huber,0.5503545730672222
200,40,0.2,1.0,0.5,1.0,16,True,True,,1.0,35062324,12252.001157049039,1.0,OLS,124.63351764516605
200,40,0.2,1.0,0.5,1.0,16,True,True,,1.0,35062324,12252.001157049039,1.0,LAD,10.245274419003959
200,40,0.2,1.0,0.5,1.0,16,True,True,,1.0,35062324,12252.001157049039,1.0,Huber,11.934236957230755
200,40,0.2,1.0,0.5,1.0,17,True,True,,1.0,16962174,4113.293417659562,1.0000000000000002,OLS,46.348459350446205
200,40,0.2,1.0,0.5,1.0,17,True,True,,1.0,16962174,4113.293417659562,1.0000000000000002,LAD,1.4105232734578144
200,40,0.2,1.0,0.5,1.0,17,True,True,,1.0,16962174,4113.293417659562,1.0000000000000002,Huber,1.484782689252015
200,40,0.2,1.0,0.5,1.0,18,True,True,,1.0,1583845305,9836.124942227354,0.9999999999999998,OLS,110.9645442452781
200,40,0.2,1.0,0.5,1.0,18,True,True,,1.0,1583845305,9836.124942227354,0.9999999999999998,LAD,11.50751362594983
200,40,0.2,1.0,0.5,1.0,18,True,True,,1.0,1583845305,9836.124942227354,0.9999999999999998,Huber,8.791341034313886
200,40,0.2,1.0,0.5,1.0,19,True,True,,1.0,1056861067,7809.714272368819,0.9999999999999998,OLS,60.427683325807934
200,40,0.2,1.0,0.5,1.0,19,True,True,,1.0,1056861067,7809.714272368819,0.9999999999999998,LAD,1.9120375696010874
200,40,0.2,1.0,0.5,1.0,19,True,True,,1.0,1056861067,7809.714272368819,0.9999999999999998,Huber,1.5905771349812077
200,40,0.2,1.0,0.5,1.0,20,True,True,,1.0,1127880300,8775.00786500061,1.0000000000000002,OLS,89.77783557825052
200,40,0.2,1.0,0.5,1.0,20,True,True,,1.0,1127880300,8775.00786500061,1.0000000000000002,LAD,3.192156600203063
200,40,0.2,1.0,0.5,1.0,20,True,True,,1.0,1127880300,8775.00786500061,1.0000000000000002,Huber,2.1143566420902333
200,40,0.2,1.0,0.5,1.0,21,True,True,,1.0,575713890,6341.409071440914,1.0,OLS,60.48607874065406
200,40,0.2,1.0,0.5,1.0,21,True,True,,1.0,575713890,6341.409071440914,1.0,LAD,6.180808664181687
200,40,0.2,1.0,0.5,1.0,21,True,True,,1.0,575713890,6341.409071440914,1.0,Huber,3.6570265269297115
200,40,0.2,1.0,0.5,1.0,22,True,True,,1.0,1908407402,10726.0016489872,0.9999999999999998,OLS,138.85382712979785
200,40,0.2,1.0,0.5,1.0,22,True,True,,1.0,1908407402,10726.0016489872,0.9999999999999998,LAD,7.49636511816867
200,40,0.2,1.0,0.5,1.0,22,True,True,,1.0,1908407402,10726.0016489872,0.9999999999999998,Huber,6.767029310139671
200,40,0.2,1.0,0.5,1.0,23,True,True,,1.0,601294457,13724.919111533793,1.0,OLS,106.21010366214041
200,40,0.2,1.0,0.5,1.0,23,True,True,,1.0,601294457,13724.919111533793,1.0,LAD,5.136051034882327
200,40,0.2,1.0,0.5,1.0,23,True,True,,1.0,601294457,13724.919111533793,1.0,Huber,3.853364792643666
200,40,0.2,1.0,0.5,1.0,24,True,True,,1.0,849753222,9999.054142349356,0.9999999999999998,OLS,111.72049752769922
200,40,0.2,1.0,0.5,1.0,24,True,True,,1.0,849753222,9999.054142349356,0.9999999999999998,LAD,2.9496411889109635
200,40,0.2,1.0,0.5,1.0,24,True,True,,1.0,849753222,9999.054142349356,0.9999999999999998,Huber,1.2848557422917628
200,40,0.2,1.0,0.5,1.0,25,True,True,,1.0,1761888217,9230.535996264802,1.0000000000000002,OLS,88.7202010055631
200,40,0.2,1.0,0.5,1.0,25,True,True,,1.0,1761888217,9230.535996264802,1.0000000000000002,LAD,1.0014100922718598
200,40,0.2,1.0,0.5,1.0,25,True,True,,1.0,1761888217,9230.535996264802,1.0000000000000002,Huber,0.19117758354689496
200,40,0.2,1.0,0.5,1.0,26,True,True,,1.0,363785069,9419.295133067082,1.0000000000000004,OLS,96.5000967652561
200,40,0.2,1.0,0.5,1.0,26,True,True,,1.0,363785069,9419.295133067082,1.0000000000000004,LAD,6.773197327752659
200,40,0.2,1.0,0.5,1.0,26,True,True,,1.0,363785069,9419.295133067082,1.0000000000000004,Huber,5.370268279474438
200,40,0.2,1.0,0.5,1.0,27,True,True,,1.0,1262963095,9550.76422733774,0.9999999999999998,OLS,90.47856317500234
200,40,0.2,1.0,0.5,1.0,27,True,True,,1.0,1262963095,9550.76422733774,0.9999999999999998,LAD,2.3289525320424294
200,40,0.2,1.0,0.5,1.0,27,True,True,,1.0,1262963095,9550.76422733774,0.9999999999999998,Huber,0.4433899112572039
200,40,0.2,1.0,0.5,1.0,28,True,True,,1.0,890545540,6453.547674373802,0.9999999999999999,OLS,42.834559048294
200,40,0.2,1.0,0.5,1.0,28,True,True,,1.0,890545540,6453.547674373802,0.9999999999999999,LAD,1.9099399415783664
200,40,0.2,1.0,0.5,1.0,28,True,True,,1.0,890545540,6453.547674373802,0.9999999999999999,Huber,1.1030475307027134
200,40,0.2,1.0,0.5,1.0,29,True,True,,1.0,1014920904,7226.6532467336365,0.9999999999999999,OLS,72.96691384796432
200,40,0.2,1.0,0.5,1.0,29,True,True,,1.0,1014920904,7226.6532467336365,0.9999999999999999,LAD,1.7620328264652976
200,40,0.2,1.0,0.5,1.0,29,True,True,,1.0,1014920904,7226.6532467336365,0.9999999999999999,Huber,0.6139479222049509
200,40,0.2,1.0,0.5,5.0,0,True,True,,1.0,1132323225,1415.6297043534328,4.999999999999999,OLS,15.489027613944694
200,40,0.2,1.0,0.5,5.0,0,True,True,,1.0,1132323225,1415.6297043534328,4.999999999999999,LAD,0.22325145859375545
200,40,0.2,1.0,0.5,5.0,0,True,True,,1.0,1132323225,1415.6297043534328,4.999999999999999,Huber,0.2678856470170497
200,40,0.2,1.0,0.5,5.0,1,True,True,,1.0,873507452,1072.3598216548928,5.000000000000001,OLS,12.282957040979834
200,40,0.2,1.0,0.5,5.0,1,True,True,,1.0,873507452,1072.3598216548928,5.000000000000001,LAD,4.3990074548701354
200,40,0.2,1.0,0.5,5.0,1,True,True,,1.0,873507452,1072.3598216548928,5.000000000000001,Huber,2.843157724269797
200,40,0.2,1.0,0.5,5.0,2,True,True,,1.0,418851165,2036.477436398813,4.999999999999998,OLS,15.19059226190625
200,40,0.2,1.0,0.5,5.0,2,True,True,,1.0,418851165,2036.477436398813,4.999999999999998,LAD,0.29282259413992734
200,40,0.2,1.0,0.5,5.0,2,True,True,,1.0,418851165,2036.477436398813,4.999999999999998,Huber,0.036962687815413967
200,40,0.2,1.0,0.5,5.0,3,True,True,,1.0,858994891,1204.2842944254244,5.000000000000001,OLS,21.123465399764918
200,40,0.2,1.0,0.5,5.0,3,True,True,,1.0,858994891,1204.2842944254244,5.000000000000001,LAD,0.527643963991706
200,40,0.2,1.0,0.5,5.0,3,True,True,,1.0,858994891,1204.2842944254244,5.000000000000001,Huber,0.2398849893338782
200,40,0.2,1.0,0.5,5.0,4,True,True,,1.0,1775851850,1587.0136902325823,4.999999999999998,OLS,16.710659738542766
200,40,0.2,1.0,0.5,5.0,4,True,True,,1.0,1775851850,1587.0136902325823,4.999999999999998,LAD,0.9933370617149742
200,40,0.2,1.0,0.5,5.0,4,True,True,,1.0,1775851850,1587.0136902325823,4.999999999999998,Huber,0.9636977809103862
200,40,0.2,1.0,0.5,5.0,5,True,True,,1.0,1827540769,2261.2083797807436,5.000000000000002,OLS,22.750707518041793
200,40,0.2,1.0,0.5,5.0,5,True,True,,1.0,1827540769,2261.2083797807436,5.000000000000002,LAD,1.2136425815110379
200,40,0.2,1.0,0.5,5.0,5,True,True,,1.0,1827540769,2261.2083797807436,5.000000000000002,Huber,0.9691528451704228
200,40,0.2,1.0,0.5,5.0,6,True,True,,1.0,146885736,1217.2764730462281,5.000000000000001,OLS,13.860865621713106
200,40,0.2,1.0,0.5,5.0,6,True,True,,1.0,146885736,1217.2764730462281,5.000000000000001,LAD,0.16927385292681935
200,40,0.2,1.0,0.5,5.0,6,True,True,,1.0,146885736,1217.2764730462281,5.000000000000001,Huber,0.021574846114377162
200,40,0.2,1.0,0.5,5.0,7,True,True,,1.0,556430105,1587.1509742769445,4.999999999999999,OLS,22.878028379984038
200,40,0.2,1.0,0.5,5.0,7,True,True,,1.0,556430105,1587.1509742769445,4.999999999999999,LAD,1.9768989991065005
200,40,0.2,1.0,0.5,5.0,7,True,True,,1.0,556430105,1587.1509742769445,4.999999999999999,Huber,0.7595520956967295
200,40,0.2,1.0,0.5,5.0,8,True,True,,1.0,1608104307,847.5543445532161,5.000000000000001,OLS,12.072350872525282
200,40,0.2,1.0,0.5,5.0,8,True,True,,1.0,1608104307,847.5543445532161,5.000000000000001,LAD,0.366049180384192
200,40,0.2,1.0,0.5,5.0,8,True,True,,1.0,1608104307,847.5543445532161,5.000000000000001,Huber,0.21899914546614457
200,40,0.2,1.0,0.5,5.0,9,True,True,,1.0,22941111,1865.2456510146571,4.999999999999999,OLS,19.530423542086293
200,40,0.2,1.0,0.5,5.0,9,True,True,,1.0,22941111,1865.2456510146571,4.999999999999999,LAD,0.679794913230368
200,40,0.2,1.0,0.5,5.0,9,True,True,,1.0,22941111,1865.2456510146571,4.999999999999999,Huber,0.45478177284682475
200,40,0.2,1.0,0.5,5.0,10,True,True,,1.0,37363817,976.658248598829,5.000000000000001,OLS,5.939403594780668
200,40,0.2,1.0,0.5,5.0,10,True,True,,1.0,37363817,976.658248598829,5.000000000000001,LAD,0.35888674706729523
200,40,0.2,1.0,0.5,5.0,10,True,True,,1.0,37363817,976.658248598829,5.000000000000001,Huber,0.2573080050435304
200,40,0.2,1.0,0.5,5.0,11,True,True,,1.0,420421634,1597.9426293620363,4.999999999999999,OLS,19.404537026022552
200,40,0.2,1.0,0.5,5.0,11,True,True,,1.0,420421634,1597.9426293620363,4.999999999999999,LAD,9.365570744455182
200,40,0.2,1.0,0.5,5.0,11,True,True,,1.0,420421634,1597.9426293620363,4.999999999999999,Huber,7.71130293068646
200,40,0.2,1.0,0.5,5.0,12,True,True,,1.0,1269515771,1474.140565697815,4.999999999999999,OLS,11.48297451777076
200,40,0.2,1.0,0.5,5.0,12,True,True,,1.0,1269515771,1474.140565697815,4.999999999999999,LAD,1.1040454728003035
200,40,0.2,1.0,0.5,5.0,12,True,True,,1.0,1269515771,1474.140565697815,4.999999999999999,Huber,0.9421656137163161
200,40,0.2,1.0,0.5,5.0,13,True,True,,1.0,1208350212,1452.2304575309965,5.0,OLS,15.104768163842166
200,40,0.2,1.0,0.5,5.0,13,True,True,,1.0,1208350212,1452.2304575309965,5.0,LAD,0.22574933946625805
200,40,0.2,1.0,0.5,5.0,13,True,True,,1.0,1208350212,1452.2304575309965,5.0,Huber,0.00612055649562016
200,40,0.2,1.0,0.5,5.0,14,True,True,,1.0,753287485,1450.595707547303,5.000000000000001,OLS,11.637941584057272
200,40,0.2,1.0,0.5,5.0,14,True,True,,1.0,753287485,1450.595707547303,5.000000000000001,LAD,0.46484498468291024
200,40,0.2,1.0,0.5,5.0,14,True,True,,1.0,753287485,1450.595707547303,5.000000000000001,Huber,0.43004873133223215
200,40,0.2,1.0,0.5,5.0,15,True,True,,1.0,1617452353,1215.618168563043,5.0,OLS,17.97089234029833
200,40,0.2,1.0,0.5,5.0,15,True,True,,1.0,1617452353,1215.618168563043,5.0,LAD,0.4313232857760122
200,40,0.2,1.0,0.5,5.0,15,True,True,,1.0,1617452353,1215.618168563043,5.0,Huber,0.45207606194172534
200,40,0.2,1.0,0.5,5.0,16,True,True,,1.0,1351652944,1160.6050321011394,5.000000000000001,OLS,9.226618255090088
200,40,0.2,1.0,0.5,5.0,16,True,True,,1.0,1351652944,1160.6050321011394,5.000000000000001,LAD,0.4553483597578391
200,40,0.2,1.0,0.5,5.0,16,True,True,,1.0,1351652944,1160.6050321011394,5.000000000000001,Huber,0.44648100756018216
200,40,0.2,1.0,0.5,5.0,17,True,True,,1.0,763246029,1361.6195680965739,5.0,OLS,16.950502723479396
200,40,0.2,1.0,0.5,5.0,17,True,True,,1.0,763246029,1361.6195680965739,5.0,LAD,0.329482738161188
200,40,0.2,1.0,0.5,5.0,17,True,True,,1.0,763246029,1361.6195680965739,5.0,Huber,0.17645007029580637
200,40,0.2,1.0,0.5,5.0,18,True,True,,1.0,1032193121,1856.5896086187936,4.999999999999997,OLS,18.19297876787985
200,40,0.2,1.0,0.5,5.0,18,True,True,,1.0,1032193121,1856.5896086187936,4.999999999999997,LAD,3.1788541953515503
